State Code,State,Case Number,County Code,County,Monthid,Month,Day,Day of Month,Day of Week,Weekday,Year,Hour,Hour Range,Minute,Minute Digit,Latitude,Latitudeid,Longitude,Longitudeid,Light Conditionid,Light Condition,Weatherid,Weather Condition,Number of Deaths
37,North Carolina,371164,89,HENDERSON (89),10,October,30,30,7,Saturday,2021,20,8:00pm-8:59pm,6,6,35.32766944,35.32766944,-82.43405556,-82.43405556,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371165,93,HOKE (93),10,October,7,7,5,Thursday,2021,15,3:00pm-3:59pm,38,38,35.02268889,35.02268889,-79.086625,-79.086625,1,Daylight,1,Clear,1
37,North Carolina,371166,97,IREDELL (97),10,October,15,15,6,Friday,2021,14,2:00pm-2:59pm,6,6,35.72354444,35.72354444,-80.857925,-80.857925,1,Daylight,1,Clear,1
37,North Carolina,371167,97,IREDELL (97),10,October,23,23,7,Saturday,2021,17,5:00pm-5:59pm,16,16,35.60610556,35.60610556,-80.93443333,-80.93443333,1,Daylight,1,Clear,1
37,North Carolina,371168,101,JOHNSTON (101),10,October,8,8,6,Friday,2021,16,4:00pm-4:59pm,49,49,35.48052222,35.48052222,-78.43741111,-78.43741111,1,Daylight,1,Clear,1
37,North Carolina,371169,101,JOHNSTON (101),10,October,13,13,4,Wednesday,2021,4,4:00am-4:59am,52,52,35.48248333,35.48248333,-78.46476944,-78.46476944,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,371170,101,JOHNSTON (101),10,October,31,31,1,Sunday,2021,7,7:00am-7:59am,32,32,35.575075,35.575075,-78.57646389,-78.57646389,4,Dawn,1,Clear,1
37,North Carolina,371171,107,LENOIR (107),10,October,10,10,1,Sunday,2021,6,6:00am-6:59am,25,25,35.20655833,35.20655833,-77.699525,-77.699525,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,371172,107,LENOIR (107),10,October,14,14,5,Thursday,2021,14,2:00pm-2:59pm,1,1,35.22386667,35.22386667,-77.82484167,-77.82484167,1,Daylight,1,Clear,1
37,North Carolina,371173,107,LENOIR (107),10,October,28,28,5,Thursday,2021,4,4:00am-4:59am,24,24,35.21343333,35.21343333,-77.69163889,-77.69163889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371174,107,LENOIR (107),10,October,26,26,3,Tuesday,2021,22,10:00pm-10:59pm,31,31,35.234075,35.234075,-77.62984444,-77.62984444,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371175,113,MACON (113),10,October,7,7,5,Thursday,2021,17,5:00pm-5:59pm,50,50,35.23366111,35.23366111,-83.38152778,-83.38152778,1,Daylight,2,Rain,1
37,North Carolina,371176,115,MADISON (115),10,October,22,22,6,Friday,2021,17,5:00pm-5:59pm,36,36,35.87650556,35.87650556,-82.48020278,-82.48020278,1,Daylight,1,Clear,1
37,North Carolina,371177,111,MCDOWELL (111),10,October,16,16,7,Saturday,2021,16,4:00pm-4:59pm,16,16,35.75023056,35.75023056,-81.97029722,-81.97029722,1,Daylight,1,Clear,1
37,North Carolina,371178,111,MCDOWELL (111),10,October,17,17,1,Sunday,2021,22,10:00pm-10:59pm,15,15,35.66851111,35.66851111,-81.90321944,-81.90321944,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371179,119,MECKLENBURG (119),10,October,3,3,1,Sunday,2021,18,6:00pm-6:59pm,34,34,35.34930278,35.34930278,-80.74639722,-80.74639722,5,Dusk,1,Clear,1
37,North Carolina,371180,119,MECKLENBURG (119),10,October,6,6,4,Wednesday,2021,5,5:00am-5:59am,52,52,35.27224444,35.27224444,-80.84478889,-80.84478889,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,371181,119,MECKLENBURG (119),10,October,15,15,6,Friday,2021,7,7:00am-7:59am,6,6,35.15131667,35.15131667,-80.83986944,-80.83986944,3,Dark - Lighted,1,Clear,1
37,North Carolina,371182,119,MECKLENBURG (119),10,October,18,18,2,Monday,2021,11,11:00am-11:59am,20,20,35.16461944,35.16461944,-80.889475,-80.889475,1,Daylight,1,Clear,1
37,North Carolina,371183,119,MECKLENBURG (119),10,October,4,4,2,Monday,2021,14,2:00pm-2:59pm,39,39,35.17885278,35.17885278,-80.80194444,-80.80194444,1,Daylight,10,Cloudy,2
37,North Carolina,371184,37,CHATHAM (37),10,October,23,23,7,Saturday,2021,23,11:00pm-11:59pm,11,11,35.76793333,35.76793333,-79.20629444,-79.20629444,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,371185,61,DUPLIN (61),10,October,5,5,3,Tuesday,2021,14,2:00pm-2:59pm,2,2,34.777825,34.777825,-78.03889167,-78.03889167,1,Daylight,1,Clear,2
37,North Carolina,371186,77,GRANVILLE (77),10,October,29,29,6,Friday,2021,17,5:00pm-5:59pm,43,43,36.31389167,36.31389167,-78.584225,-78.584225,1,Daylight,1,Clear,2
37,North Carolina,371187,119,MECKLENBURG (119),10,October,9,9,7,Saturday,2021,16,4:00pm-4:59pm,8,8,35.26958333,35.26958333,-80.86295,-80.86295,1,Daylight,1,Clear,1
37,North Carolina,371188,119,MECKLENBURG (119),10,October,24,24,1,Sunday,2021,0,0:00am-0:59am,29,29,35.24135833,35.24135833,-80.92923333,-80.92923333,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371189,119,MECKLENBURG (119),10,October,23,23,7,Saturday,2021,4,4:00am-4:59am,53,53,35.22090556,35.22090556,-80.78034444,-80.78034444,3,Dark - Lighted,1,Clear,1
37,North Carolina,371190,119,MECKLENBURG (119),10,October,21,21,5,Thursday,2021,12,12:00pm-12:59pm,13,13,35.28970833,35.28970833,-80.96656389,-80.96656389,1,Daylight,1,Clear,1
37,North Carolina,371191,119,MECKLENBURG (119),10,October,30,30,7,Saturday,2021,1,1:00am-1:59am,10,10,35.29863333,35.29863333,-80.99762222,-80.99762222,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371192,119,MECKLENBURG (119),10,October,25,25,2,Monday,2021,14,2:00pm-2:59pm,10,10,35.22740278,35.22740278,-80.91240556,-80.91240556,1,Daylight,1,Clear,1
37,North Carolina,371193,125,MOORE (125),9,September,27,27,2,Monday,2021,1,1:00am-1:59am,32,32,35.17028333,35.17028333,-79.39471944,-79.39471944,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371194,125,MOORE (125),10,October,25,25,2,Monday,2021,13,1:00pm-1:59pm,17,17,35.43201944,35.43201944,-79.43269444,-79.43269444,1,Daylight,1,Clear,1
37,North Carolina,371195,127,NASH (127),10,October,21,21,5,Thursday,2021,19,7:00pm-7:59pm,57,57,35.90860833,35.90860833,-77.84245278,-77.84245278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371196,127,NASH (127),10,October,30,30,7,Saturday,2021,14,2:00pm-2:59pm,22,22,36.13853056,36.13853056,-77.93495,-77.93495,1,Daylight,1,Clear,1
37,North Carolina,371197,129,NEW HANOVER (129),10,October,20,20,4,Wednesday,2021,3,3:00am-3:59am,57,57,34.32644722,34.32644722,-77.99647778,-77.99647778,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371198,133,ONSLOW (133),10,October,21,21,5,Thursday,2021,5,5:00am-5:59am,3,3,34.92357778,34.92357778,-77.64593889,-77.64593889,3,Dark - Lighted,1,Clear,1
37,North Carolina,371199,141,PENDER (141),10,October,10,10,1,Sunday,2021,0,0:00am-0:59am,1,1,34.42850833,34.42850833,-77.63793611,-77.63793611,2,Dark - Not Lighted,2,Rain,1
37,North Carolina,371200,145,PERSON (145),10,October,11,11,2,Monday,2021,6,6:00am-6:59am,36,36,36.25469444,36.25469444,-78.94394167,-78.94394167,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,371201,147,PITT (147),10,October,15,15,6,Friday,2021,2,2:00am-2:59am,57,57,35.53823056,35.53823056,-77.1516,-77.1516,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371202,147,PITT (147),10,October,24,24,1,Sunday,2021,20,8:00pm-8:59pm,30,30,35.60776111,35.60776111,-77.65006944,-77.65006944,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371203,147,PITT (147),10,October,29,29,6,Friday,2021,23,11:00pm-11:59pm,50,50,35.60345833,35.60345833,-77.33276667,-77.33276667,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371204,151,RANDOLPH (151),10,October,13,13,4,Wednesday,2021,20,8:00pm-8:59pm,20,20,35.89893056,35.89893056,-79.66340278,-79.66340278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371205,151,RANDOLPH (151),10,October,16,16,7,Saturday,2021,2,2:00am-2:59am,26,26,35.89470833,35.89470833,-79.80924444,-79.80924444,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371206,151,RANDOLPH (151),10,October,16,16,7,Saturday,2021,15,3:00pm-3:59pm,0,0,35.89646111,35.89646111,-79.71739722,-79.71739722,1,Daylight,10,Cloudy,1
37,North Carolina,371207,151,RANDOLPH (151),10,October,17,17,1,Sunday,2021,7,7:00am-7:59am,53,53,35.67333056,35.67333056,-79.865925,-79.865925,1,Daylight,1,Clear,1
37,North Carolina,371208,151,RANDOLPH (151),10,October,31,31,1,Sunday,2021,7,7:00am-7:59am,48,48,35.62968889,35.62968889,-79.80436111,-79.80436111,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371209,153,RICHMOND (153),10,October,12,12,3,Tuesday,2021,22,10:00pm-10:59pm,51,51,34.92008056,34.92008056,-79.76573333,-79.76573333,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371210,155,ROBESON (155),10,October,3,3,1,Sunday,2021,6,6:00am-6:59am,27,27,34.77377222,34.77377222,-79.32960833,-79.32960833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371211,155,ROBESON (155),10,October,19,19,3,Tuesday,2021,22,10:00pm-10:59pm,1,1,34.75923333,34.75923333,-79.02029722,-79.02029722,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,371212,155,ROBESON (155),10,October,24,24,1,Sunday,2021,22,10:00pm-10:59pm,45,45,34.49133333,34.49133333,-79.00856667,-79.00856667,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371213,155,ROBESON (155),10,October,30,30,7,Saturday,2021,14,2:00pm-2:59pm,12,12,34.52229167,34.52229167,-79.01344722,-79.01344722,1,Daylight,1,Clear,1
37,North Carolina,371214,159,ROWAN (159),10,October,22,22,6,Friday,2021,7,7:00am-7:59am,18,18,35.52405278,35.52405278,-80.66953333,-80.66953333,4,Dawn,1,Clear,1
37,North Carolina,371215,159,ROWAN (159),10,October,18,18,2,Monday,2021,12,12:00pm-12:59pm,53,53,35.59612222,35.59612222,-80.31889722,-80.31889722,1,Daylight,1,Clear,1
37,North Carolina,371216,161,RUTHERFORD (161),10,October,16,16,7,Saturday,2021,12,12:00pm-12:59pm,15,15,35.18216389,35.18216389,-81.81359444,-81.81359444,1,Daylight,1,Clear,1
37,North Carolina,371217,163,SAMPSON (163),10,October,11,11,2,Monday,2021,8,8:00am-8:59am,42,42,35.00309167,35.00309167,-78.64444722,-78.64444722,1,Daylight,10,Cloudy,1
37,North Carolina,371218,163,SAMPSON (163),10,October,26,26,3,Tuesday,2021,14,2:00pm-2:59pm,44,44,34.84331944,34.84331944,-78.25768889,-78.25768889,1,Daylight,1,Clear,1
37,North Carolina,371219,165,SCOTLAND (165),10,October,2,2,7,Saturday,2021,22,10:00pm-10:59pm,20,20,34.91030278,34.91030278,-79.375875,-79.375875,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371220,167,STANLY (167),10,October,13,13,4,Wednesday,2021,14,2:00pm-2:59pm,36,36,35.27996111,35.27996111,-80.30325,-80.30325,1,Daylight,1,Clear,1
37,North Carolina,371221,171,SURRY (171),10,October,7,7,5,Thursday,2021,11,11:00am-11:59am,9,9,36.50455833,36.50455833,-80.74149167,-80.74149167,1,Daylight,10,Cloudy,1
37,North Carolina,371222,171,SURRY (171),10,October,19,19,3,Tuesday,2021,14,2:00pm-2:59pm,51,51,36.28381389,36.28381389,-80.8199,-80.8199,1,Daylight,1,Clear,1
37,North Carolina,371223,171,SURRY (171),10,October,27,27,4,Wednesday,2021,9,9:00am-9:59am,35,35,36.54586111,36.54586111,-80.88094167,-80.88094167,1,Daylight,1,Clear,1
37,North Carolina,371224,171,SURRY (171),10,October,27,27,4,Wednesday,2021,16,4:00pm-4:59pm,34,34,36.52089444,36.52089444,-80.52556111,-80.52556111,1,Daylight,1,Clear,1
37,North Carolina,371225,173,SWAIN (173),10,October,12,12,3,Tuesday,2021,17,5:00pm-5:59pm,19,19,35.43436111,35.43436111,-83.39844444,-83.39844444,1,Daylight,1,Clear,1
37,North Carolina,371226,175,TRANSYLVANIA (175),10,October,28,28,5,Thursday,2021,7,7:00am-7:59am,48,48,35.14559444,35.14559444,-82.83499722,-82.83499722,1,Daylight,1,Clear,1
37,North Carolina,371227,179,UNION (179),10,October,8,8,6,Friday,2021,20,8:00pm-8:59pm,35,35,35.02421944,35.02421944,-80.52135556,-80.52135556,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,371228,181,VANCE (181),10,October,11,11,2,Monday,2021,16,4:00pm-4:59pm,59,59,36.36734167,36.36734167,-78.45275556,-78.45275556,5,Dusk,1,Clear,1
37,North Carolina,371229,181,VANCE (181),10,October,14,14,5,Thursday,2021,14,2:00pm-2:59pm,4,4,36.3832,36.3832,-78.34717222,-78.34717222,1,Daylight,1,Clear,1
37,North Carolina,371230,181,VANCE (181),10,October,29,29,6,Friday,2021,8,8:00am-8:59am,46,46,36.31452778,36.31452778,-78.36267222,-78.36267222,1,Daylight,10,Cloudy,2
37,North Carolina,371231,183,WAKE (183),10,October,10,10,1,Sunday,2021,1,1:00am-1:59am,36,36,35.64979444,35.64979444,-78.96809722,-78.96809722,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371232,183,WAKE (183),10,October,11,11,2,Monday,2021,21,9:00pm-9:59pm,22,22,36.00793611,36.00793611,-78.61960556,-78.61960556,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,371233,183,WAKE (183),10,October,17,17,1,Sunday,2021,2,2:00am-2:59am,41,41,35.80211389,35.80211389,-78.515175,-78.515175,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371234,183,WAKE (183),10,October,28,28,5,Thursday,2021,8,8:00am-8:59am,5,5,35.67604722,35.67604722,-78.63869722,-78.63869722,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371235,183,WAKE (183),10,October,26,26,3,Tuesday,2021,20,8:00pm-8:59pm,49,49,35.775575,35.775575,-78.44676944,-78.44676944,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371236,185,WARREN (185),10,October,3,3,1,Sunday,2021,11,11:00am-11:59am,21,21,36.27424722,36.27424722,-78.23630556,-78.23630556,1,Daylight,1,Clear,2
37,North Carolina,371237,93,HOKE (93),10,October,3,3,1,Sunday,2021,1,1:00am-1:59am,30,30,34.88998611,34.88998611,-79.22024722,-79.22024722,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371238,185,WARREN (185),10,October,9,9,7,Saturday,2021,8,8:00am-8:59am,28,28,36.41914722,36.41914722,-78.15297222,-78.15297222,1,Daylight,2,Rain,1
37,North Carolina,371239,197,YADKIN (197),10,October,14,14,5,Thursday,2021,13,1:00pm-1:59pm,13,13,36.23455278,36.23455278,-80.731125,-80.731125,1,Daylight,1,Clear,1
37,North Carolina,371240,197,YADKIN (197),10,October,29,29,6,Friday,2021,16,4:00pm-4:59pm,45,45,36.11850833,36.11850833,-80.78809722,-80.78809722,1,Daylight,1,Clear,1
37,North Carolina,371241,67,FORSYTH (67),10,October,16,16,7,Saturday,2021,17,5:00pm-5:59pm,9,9,36.07939722,36.07939722,-80.33221111,-80.33221111,1,Daylight,1,Clear,1
37,North Carolina,371242,119,MECKLENBURG (119),10,October,31,31,1,Sunday,2021,14,2:00pm-2:59pm,47,47,35.22508056,35.22508056,-80.8665,-80.8665,1,Daylight,1,Clear,1
37,North Carolina,371243,3,ALEXANDER (3),11,November,30,30,3,Tuesday,2021,17,5:00pm-5:59pm,28,28,35.81541667,35.81541667,-81.30595278,-81.30595278,1,Daylight,1,Clear,1
37,North Carolina,371244,17,BLADEN (17),11,November,12,12,6,Friday,2021,5,5:00am-5:59am,31,31,34.57369444,34.57369444,-78.51627778,-78.51627778,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,371245,19,BRUNSWICK (19),11,November,19,19,6,Friday,2021,11,11:00am-11:59am,1,1,33.93836944,33.93836944,-78.55541667,-78.55541667,1,Daylight,1,Clear,1
37,North Carolina,371246,25,CABARRUS (25),11,November,13,13,7,Saturday,2021,20,8:00pm-8:59pm,29,29,35.49635556,35.49635556,-80.62945,-80.62945,3,Dark - Lighted,1,Clear,1
37,North Carolina,371247,27,CALDWELL (27),11,November,30,30,3,Tuesday,2021,14,2:00pm-2:59pm,39,39,36.06393889,36.06393889,-81.60894444,-81.60894444,1,Daylight,1,Clear,1
37,North Carolina,371248,35,CATAWBA (35),11,November,4,4,5,Thursday,2021,22,10:00pm-10:59pm,28,28,35.69207778,35.69207778,-81.35652222,-81.35652222,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371249,35,CATAWBA (35),11,November,8,8,2,Monday,2021,16,4:00pm-4:59pm,29,29,35.70063611,35.70063611,-81.39258056,-81.39258056,1,Daylight,1,Clear,2
37,North Carolina,371250,119,MECKLENBURG (119),6,June,16,16,4,Wednesday,2021,16,4:00pm-4:59pm,15,15,35.15442222,35.15442222,-80.63788333,-80.63788333,1,Daylight,1,Clear,1
37,North Carolina,371251,123,MONTGOMERY (123),6,June,16,16,4,Wednesday,2021,4,4:00am-4:59am,50,50,35.31898611,35.31898611,-79.76165278,-79.76165278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371252,25,CABARRUS (25),8,August,19,19,5,Thursday,2021,0,0:00am-0:59am,38,38,35.43485556,35.43485556,-80.65806667,-80.65806667,3,Dark - Lighted,1,Clear,2
37,North Carolina,371253,91,HERTFORD (91),7,July,13,13,3,Tuesday,2021,23,11:00pm-11:59pm,10,10,36.29624444,36.29624444,-76.94598889,-76.94598889,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,371254,195,WILSON (195),7,July,16,16,6,Friday,2021,22,10:00pm-10:59pm,28,28,35.71932778,35.71932778,-77.91372222,-77.91372222,3,Dark - Lighted,1,Clear,1
37,North Carolina,371255,31,CARTERET (31),8,August,29,29,1,Sunday,2021,20,8:00pm-8:59pm,53,53,34.84448889,34.84448889,-76.88285833,-76.88285833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371256,35,CATAWBA (35),11,November,23,23,3,Tuesday,2021,17,5:00pm-5:59pm,32,32,35.66803611,35.66803611,-81.33013611,-81.33013611,1,Daylight,1,Clear,1
37,North Carolina,371257,37,CHATHAM (37),11,November,25,25,5,Thursday,2021,4,4:00am-4:59am,4,4,35.74625833,35.74625833,-79.21251111,-79.21251111,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371258,135,ORANGE (135),11,November,30,30,3,Tuesday,2021,8,8:00am-8:59am,33,33,36.07794167,36.07794167,-79.24086667,-79.24086667,1,Daylight,1,Clear,1
37,North Carolina,371259,49,CRAVEN (49),11,November,21,21,1,Sunday,2021,3,3:00am-3:59am,29,29,35.13218333,35.13218333,-77.21253889,-77.21253889,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371260,51,CUMBERLAND (51),11,November,6,6,7,Saturday,2021,11,11:00am-11:59am,13,13,35.086675,35.086675,-78.87957222,-78.87957222,1,Daylight,1,Clear,1
37,North Carolina,371261,51,CUMBERLAND (51),11,November,19,19,6,Friday,2021,19,7:00pm-7:59pm,48,48,35.01142778,35.01142778,-78.89724167,-78.89724167,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371262,51,CUMBERLAND (51),11,November,19,19,6,Friday,2021,23,11:00pm-11:59pm,15,15,35.01625556,35.01625556,-78.92728611,-78.92728611,3,Dark - Lighted,1,Clear,3
37,North Carolina,371263,51,CUMBERLAND (51),11,November,23,23,3,Tuesday,2021,22,10:00pm-10:59pm,47,47,35.09766667,35.09766667,-78.89266944,-78.89266944,3,Dark - Lighted,1,Clear,1
37,North Carolina,371264,57,DAVIDSON (57),11,November,8,8,2,Monday,2021,2,2:00am-2:59am,27,27,35.79824722,35.79824722,-80.20885278,-80.20885278,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371265,57,DAVIDSON (57),11,November,24,24,4,Wednesday,2021,17,5:00pm-5:59pm,22,22,35.96408056,35.96408056,-80.12739444,-80.12739444,5,Dusk,1,Clear,1
37,North Carolina,371266,61,DUPLIN (61),11,November,22,22,2,Monday,2021,13,1:00pm-1:59pm,42,42,34.78255278,34.78255278,-78.135425,-78.135425,1,Daylight,10,Cloudy,1
37,North Carolina,371267,63,DURHAM (63),10,October,29,29,6,Friday,2021,7,7:00am-7:59am,20,20,36.00365278,36.00365278,-78.88606389,-78.88606389,3,Dark - Lighted,1,Clear,1
37,North Carolina,371268,63,DURHAM (63),11,November,7,7,1,Sunday,2021,2,2:00am-2:59am,43,43,35.898925,35.898925,-78.84988611,-78.84988611,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371269,65,EDGECOMBE (65),11,November,19,19,6,Friday,2021,17,5:00pm-5:59pm,6,6,35.88408333,35.88408333,-77.48112222,-77.48112222,1,Daylight,1,Clear,1
37,North Carolina,371270,67,FORSYTH (67),11,November,12,12,6,Friday,2021,15,3:00pm-3:59pm,21,21,36.087975,36.087975,-80.22896389,-80.22896389,1,Daylight,1,Clear,1
37,North Carolina,371271,67,FORSYTH (67),11,November,4,4,5,Thursday,2021,10,10:00am-10:59am,48,48,36.04151111,36.04151111,-80.38695,-80.38695,1,Daylight,10,Cloudy,1
37,North Carolina,371272,69,FRANKLIN (69),11,November,25,25,5,Thursday,2021,11,11:00am-11:59am,2,2,36.06772222,36.06772222,-78.52613333,-78.52613333,1,Daylight,1,Clear,1
37,North Carolina,371273,71,GASTON (71),11,November,2,2,3,Tuesday,2021,1,1:00am-1:59am,58,58,35.31708056,35.31708056,-81.18690833,-81.18690833,3,Dark - Lighted,1,Clear,1
37,North Carolina,371274,81,GUILFORD (81),11,November,12,12,6,Friday,2021,12,12:00pm-12:59pm,20,20,36.06998889,36.06998889,-79.78696389,-79.78696389,1,Daylight,1,Clear,1
37,North Carolina,371275,81,GUILFORD (81),11,November,9,9,3,Tuesday,2021,14,2:00pm-2:59pm,33,33,35.96957222,35.96957222,-79.79294167,-79.79294167,1,Daylight,1,Clear,1
37,North Carolina,371276,81,GUILFORD (81),11,November,14,14,1,Sunday,2021,5,5:00am-5:59am,34,34,35.9755,35.9755,-79.91328611,-79.91328611,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371277,81,GUILFORD (81),11,November,27,27,7,Saturday,2021,10,10:00am-10:59am,9,9,36.160975,36.160975,-79.72223889,-79.72223889,1,Daylight,10,Cloudy,1
37,North Carolina,371278,81,GUILFORD (81),11,November,4,4,5,Thursday,2021,9,9:00am-9:59am,11,11,35.92085833,35.92085833,-79.85769722,-79.85769722,1,Daylight,1,Clear,1
37,North Carolina,371279,85,HARNETT (85),11,November,2,2,3,Tuesday,2021,8,8:00am-8:59am,42,42,35.28261111,35.28261111,-79.13378611,-79.13378611,1,Daylight,1,Clear,1
37,North Carolina,371280,85,HARNETT (85),11,November,8,8,2,Monday,2021,16,4:00pm-4:59pm,11,11,35.41331389,35.41331389,-78.64853611,-78.64853611,1,Daylight,1,Clear,1
37,North Carolina,371281,89,HENDERSON (89),11,November,2,2,3,Tuesday,2021,7,7:00am-7:59am,0,0,35.19996667,35.19996667,-82.48285,-82.48285,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371282,93,HOKE (93),11,November,11,11,5,Thursday,2021,23,11:00pm-11:59pm,28,28,34.94911667,34.94911667,-79.11355833,-79.11355833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371283,93,HOKE (93),11,November,18,18,5,Thursday,2021,10,10:00am-10:59am,17,17,34.96217222,34.96217222,-79.20416389,-79.20416389,1,Daylight,10,Cloudy,1
37,North Carolina,371284,97,IREDELL (97),11,November,6,6,7,Saturday,2021,3,3:00am-3:59am,24,24,35.84761111,35.84761111,-80.73065833,-80.73065833,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371285,101,JOHNSTON (101),11,November,6,6,7,Saturday,2021,20,8:00pm-8:59pm,20,20,35.54303611,35.54303611,-78.32141389,-78.32141389,2,Dark - Not Lighted,10,Cloudy,1
37,North Carolina,371286,101,JOHNSTON (101),11,November,12,12,6,Friday,2021,18,6:00pm-6:59pm,6,6,35.49381389,35.49381389,-78.63239444,-78.63239444,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371287,101,JOHNSTON (101),11,November,14,14,1,Sunday,2021,0,0:00am-0:59am,12,12,35.71314722,35.71314722,-78.38526944,-78.38526944,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371288,101,JOHNSTON (101),11,November,25,25,5,Thursday,2021,20,8:00pm-8:59pm,2,2,35.48896111,35.48896111,-78.57108611,-78.57108611,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371289,101,JOHNSTON (101),11,November,29,29,2,Monday,2021,17,5:00pm-5:59pm,5,5,35.37341389,35.37341389,-78.54396944,-78.54396944,1,Daylight,1,Clear,1
37,North Carolina,371290,105,LEE (105),11,November,8,8,2,Monday,2021,15,3:00pm-3:59pm,51,51,35.3608,35.3608,-79.23716944,-79.23716944,1,Daylight,1,Clear,1
37,North Carolina,371291,109,LINCOLN (109),11,November,5,5,6,Friday,2021,22,10:00pm-10:59pm,30,30,35.53405833,35.53405833,-81.18578611,-81.18578611,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371292,119,MECKLENBURG (119),11,November,5,5,6,Friday,2021,3,3:00am-3:59am,6,6,35.25536111,35.25536111,-80.79963889,-80.79963889,3,Dark - Lighted,1,Clear,1
37,North Carolina,371294,119,MECKLENBURG (119),11,November,23,23,3,Tuesday,2021,21,9:00pm-9:59pm,13,13,35.31726111,35.31726111,-80.73858333,-80.73858333,3,Dark - Lighted,1,Clear,2
37,North Carolina,371295,119,MECKLENBURG (119),11,November,16,16,3,Tuesday,2021,18,6:00pm-6:59pm,52,52,35.22912778,35.22912778,-80.91654722,-80.91654722,3,Dark - Lighted,1,Clear,1
37,North Carolina,371296,119,MECKLENBURG (119),11,November,25,25,5,Thursday,2021,20,8:00pm-8:59pm,21,21,35.30513056,35.30513056,-80.85821667,-80.85821667,3,Dark - Lighted,10,Cloudy,1
37,North Carolina,371297,119,MECKLENBURG (119),11,November,24,24,4,Wednesday,2021,2,2:00am-2:59am,16,16,35.24017778,35.24017778,-80.90793611,-80.90793611,2,Dark - Not Lighted,1,Clear,2
37,North Carolina,371298,119,MECKLENBURG (119),11,November,25,25,5,Thursday,2021,2,2:00am-2:59am,43,43,35.06392222,35.06392222,-80.80437778,-80.80437778,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371299,125,MOORE (125),11,November,8,8,2,Monday,2021,11,11:00am-11:59am,25,25,35.31273056,35.31273056,-79.26714167,-79.26714167,1,Daylight,1,Clear,1
37,North Carolina,371300,127,NASH (127),11,November,9,9,3,Tuesday,2021,20,8:00pm-8:59pm,49,49,36.038675,36.038675,-77.78750556,-77.78750556,2,Dark - Not Lighted,1,Clear,1
37,North Carolina,371301,127,NASH (127),11,November,22,22,2,Monday,2021,9,9:00am-9:59am,41,41,35.87877222,35.87877222,-77.94925,-77.94925,1,Daylight,2,Rain,1
37,North Carolina,371302,127,NASH (127),11,November,10,10,4,Wednesday,2021,17,5:00pm-5:59pm,25,25,35.82696667,35.82696667,-78.09340278,-78.09340278,5,Dusk,1,Clear,1
